cod_insersao;descricao_kit;cod_kit;cod_sku;descricao_sku;segmento;serie;volume;envio;frequencia;usuario;info_produto;tipo_material;classificacao_produto;personalizacao
82101160201;CELLULA MATER ALUNO EM 2A SERIE CELLULA MATER 1O BI;82101160201;PG25LA321ZU01;25 LV ALUNO EM 2A SERIE 1O BI CELLULA MATER LCH;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;CELLULA MATER
82101160201;CELLULA MATER ALUNO EM 2A SERIE CELLULA MATER 1O BI;82101160201;PG25LA321ZU02;25 LV ALUNO EM 2A SERIE 1O BI CELLULA MATER MCN;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;CELLULA MATER
82101160401;FILOMENA ALUNO EM 2A SERIE FILOMENA 1O BI;82101160401;PG25LA321FL01;25 LV ALUNO EM 2A SERIE 1O BI FILOMENA LCH;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;FILOMENA
82101160401;FILOMENA ALUNO EM 2A SERIE FILOMENA 1O BI;82101160401;PG25LA321FL02;25 LV ALUNO EM 2A SERIE 1O BI FILOMENA MCN;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;FILOMENA
82101160501;GABARITO MG ALUNO EM 2A SERIE GABARITO MG 1O BI;82101160501;PG25LA321GA01;25 LV ALUNO EM 2A SERIE 1O BI GABARITO MG LCH;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;GABARITO MG
82101160501;GABARITO MG ALUNO EM 2A SERIE GABARITO MG 1O BI;82101160501;PG25LA321GA02;25 LV ALUNO EM 2A SERIE 1O BI GABARITO MG MCN;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;GABARITO MG
82101160601;GABARITO RS ALUNO EM 2A SERIE GABARITO RS 1O BI;82101160601;PG25LA321GR01;25 LV ALUNO EM 2A SERIE 1O BI GABARITO RS LCH;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;GABARITO RS
82101160601;GABARITO RS ALUNO EM 2A SERIE GABARITO RS 1O BI;82101160601;PG25LA321GR02;25 LV ALUNO EM 2A SERIE 1O BI GABARITO RS MCN;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;GABARITO RS
82101160701;MACK ALUNO EM 2A SERIE MACK 1O BI;82101160701;PG25LA321MA01;25 LV ALUNO EM 2A SERIE 1O BI MACK LCH;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;MACK
82101160701;MACK ALUNO EM 2A SERIE MACK 1O BI;82101160701;PG25LA321MA02;25 LV ALUNO EM 2A SERIE 1O BI MACK MCN;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;MACK
82101160901;MELLO DANTE ALUNO EM 2A SERIE MELLO DANTE 1O BI;82101160901;PG25LA321ZA01;25 LV ALUNO EM 2A SERIE 1O BI MELLO DANTE LCH;EM;2A SERIE;;;Bimestral;;;livro;Livro;MELLO DANTE
82101160901;MELLO DANTE ALUNO EM 2A SERIE MELLO DANTE 1O BI;82101160901;PG25LA321ZA02;25 LV ALUNO EM 2A SERIE 1O BI MELLO DANTE MCN;EM;2A SERIE;;;Bimestral;;;livro;Livro;MELLO DANTE
82101161001;REDE VIVO ALUNO EM 2A SERIE REDE VIVO 1O BI;82101161001;PG25LA321RV01;25 LV ALUNO EM 2A SERIE 1O BI REDE VIVO LCH;EM;2A SERIE;;;Bimestral;;;livro;Livro;REDE VIVO
82101161001;REDE VIVO ALUNO EM 2A SERIE REDE VIVO 1O BI;82101161001;PG25LA321RV02;25 LV ALUNO EM 2A SERIE 1O BI REDE VIVO MCN;EM;2A SERIE;;;Bimestral;;;livro;Livro;REDE VIVO
82101161101;REFERENCIAL ALUNO EM 2A SERIE REFERENCIAL 1O BI;82101161101;PG25LA321CR01;25 LV ALUNO EM 2A SERIE 1O BI REFERENCIAL LCH;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;REFERENCIAL
82101161101;REFERENCIAL ALUNO EM 2A SERIE REFERENCIAL 1O BI;82101161101;PG25LA321CR02;25 LV ALUNO EM 2A SERIE 1O BI REFERENCIAL MCN;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;REFERENCIAL
82101161201;ROSALVO ALUNO EM 2A SERIE ROSALVO 1O BI;82101161201;PG25LA321RO01;25 LV ALUNO EM 2A SERIE 1O BI ROSALVO LCH;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;ROSALVO
82101161201;ROSALVO ALUNO EM 2A SERIE ROSALVO 1O BI;82101161201;PG25LA321RO02;25 LV ALUNO EM 2A SERIE 1O BI ROSALVO MCN;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;ROSALVO
82101161401;SECULO ALUNO EM 2A SERIE SECULO 1O BI;82101161401;PG25LA321SE01;25 LV ALUNO EM 2A SERIE 1O BI SECULO LCH;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SECULO
82101161401;SECULO ALUNO EM 2A SERIE SECULO 1O BI;82101161401;PG25LA321SE02;25 LV ALUNO EM 2A SERIE 1O BI SECULO MCN;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SECULO
82101161501;STATUS ALUNO EM 2A SERIE STATUS 1O BI;82101161501;PG25LA321ST01;25 LV ALUNO EM 2A SERIE 1O BI STATUS LCH;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;STATUS
82101161501;STATUS ALUNO EM 2A SERIE STATUS 1O BI;82101161501;PG25LA321ST02;25 LV ALUNO EM 2A SERIE 1O BI STATUS MCN;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;STATUS
82101161601;TAMANDARE ALUNO EM 2A SERIE TAMANDARE 1O BI;82101161601;PG25LA321TA01;25 LV ALUNO EM 2A SERIE 1O BI TAMANDARE LCH;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;TAMANDARE
82101161601;TAMANDARE ALUNO EM 2A SERIE TAMANDARE 1O BI;82101161601;PG25LA321TA02;25 LV ALUNO EM 2A SERIE 1O BI TAMANDARE MCN;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;TAMANDARE
82101162001;PET CURSOS ALUNO EM 2A SERIE PET CURSOS 1O BI;82101162001;PG25LA321PT01;25 LV ALUNO EM 2A SERIE 1O BI PET CURSOS LCH;EM;2A SERIE;Volume 01;V1;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;PET CURSOS
